age_bin,gender,esl,almost_always,almost_certainly,always,certainly,frequently,likely,maybe,might_happen,more_often_than_not,never,not_often,often,possibly,probably,rarely,real_possibility,serious_possibility,slam_dunk,unlikely,usually,with_high_probability,with_low_probability,with_moderate_probability
55-60,M,E,80.0,90.0,100.0,95.0,70.0,70.0,50.0,40.0,60.0,0.0,20.0,70.0,50.0,60.0,25.0,30.0,80.0,90.0,30.0,75.0,75.0,15.0,55.0
55-60,M,E,90.0,90.0,100.0,95.0,75.0,80.0,50.0,50.0,70.0,0.0,10.0,75.0,75.0,80.0,5.0,90.0,90.0,100.0,25.0,75.0,80.0,10.0,60.0
55-60,M,E,90.0,90.0,100.0,95.0,75.0,80.0,50.0,50.0,70.0,0.0,10.0,75.0,75.0,80.0,5.0,90.0,90.0,100.0,25.0,75.0,80.0,10.0,60.0
55-60,M,E,97.0,95.0,100.0,100.0,80.0,80.0,40.0,25.0,70.0,0.0,5.0,70.0,40.0,75.0,10.0,25.0,30.0,98.0,10.0,75.0,80.0,5.0,60.0
55-60,M,E,92.0,95.0,100.0,98.0,70.0,60.0,25.0,50.0,55.0,0.0,5.0,80.0,30.0,60.0,2.0,85.0,73.0,95.0,15.0,75.0,80.0,15.0,30.0
55-60,M,E,75.0,80.0,80.0,80.0,25.0,20.0,50.0,10.0,30.0,1.0,5.0,30.0,10.0,25.0,3.0,5.0,15.0,65.0,7.0,67.0,18.0,2.0,25.0
55-60,M,E,90.0,75.0,100.0,100.0,33.0,51.0,50.0,20.0,51.0,0.0,10.0,66.0,40.0,51.0,5.0,75.0,40.0,100.0,25.0,66.0,66.0,20.0,50.0
55-60,M,S,95.0,85.0,100.0,99.0,77.0,22.0,50.0,5.0,51.0,0.0,5.0,55.0,66.0,75.0,22.0,77.0,85.0,95.0,0.0,90.0,88.0,5.0,11.0
55-60,M,S,80.0,95.0,100.0,100.0,70.0,55.0,40.0,45.0,55.0,0.0,10.0,70.0,65.0,80.0,2.0,55.0,85.0,100.0,1.0,80.0,99.0,5.0,50.0
55-60,M,S,90.0,80.0,100.0,95.0,50.0,80.0,30.0,40.0,66.0,0.0,15.0,66.0,40.0,70.0,5.0,60.0,75.0,99.0,20.0,80.0,90.0,10.0,25.0
55-60,M,S,99.0,95.0,100.0,95.0,80.0,80.0,50.0,55.0,60.0,0.0,20.0,80.0,50.0,75.0,5.0,70.0,60.0,99.0,5.0,75.0,90.0,10.0,60.0
55-60,M,S,95.0,99.0,100.0,100.0,70.0,70.0,50.0,55.0,60.0,0.0,30.0,80.0,60.0,60.0,10.0,80.0,70.0,95.0,20.0,80.0,90.0,5.0,50.0
55-60,M,S,80.0,90.0,95.0,95.0,35.0,60.0,40.0,5.0,51.0,3.0,15.0,30.0,10.0,55.0,15.0,15.0,30.0,,10.0,70.0,70.0,13.0,20.0
55-60,M,S,95.0,99.0,100.0,100.0,30.0,60.0,20.0,2.0,60.0,0.0,7.0,40.0,20.0,65.0,8.0,40.0,1.0,97.0,2.0,90.0,80.0,4.0,20.0
55-60,M,S,90.0,90.0,95.0,90.0,60.0,70.0,20.0,30.0,75.0,0.0,30.0,50.0,60.0,50.0,1.0,60.0,60.0,95.0,10.0,80.0,80.0,10.0,40.0
55-60,M,S,95.0,95.0,100.0,99.0,75.0,70.0,50.0,35.0,60.0,0.0,15.0,75.0,30.0,60.0,10.0,65.0,66.0,99.0,20.0,70.0,80.0,10.0,55.0
55-60,M,S,80.0,90.0,95.0,95.0,35.0,60.0,40.0,5.0,51.0,3.0,15.0,30.0,10.0,55.0,15.0,15.0,30.0,,10.0,70.0,70.0,13.0,20.0
55-60,M,S,95.0,95.0,100.0,100.0,66.0,20.0,51.0,50.0,51.0,0.0,10.0,75.0,33.0,51.0,5.0,10.0,30.0,0.0,1.0,90.0,75.0,5.0,25.0
55-60,M,S,70.0,90.0,60.0,80.0,20.0,30.0,10.0,5.0,60.0,1.0,5.0,10.0,50.0,30.0,0.0,10.0,75.0,1.0,5.0,20.0,60.0,10.0,5.0
55-60,M,S,90.0,99.0,100.0,100.0,75.0,90.0,50.0,1.0,55.0,0.0,25.0,75.0,80.0,90.0,1.0,80.0,86.0,1.0,1.0,90.0,90.0,10.0,10.0
55-60,M,S,95.0,95.0,99.0,97.0,70.0,80.0,40.0,60.0,55.0,1.0,20.0,60.0,40.0,70.0,5.0,60.0,60.0,98.0,20.0,80.0,80.0,15.0,50.0
55-60,M,S,95.0,99.0,100.0,100.0,80.0,70.0,30.0,25.0,55.0,0.0,5.0,70.0,50.0,60.0,3.0,30.0,70.0,98.0,3.0,80.0,80.0,1.0,65.0
55-60,M,S,95.0,80.0,100.0,90.0,75.0,75.0,50.0,50.0,50.0,0.0,20.0,75.0,50.0,75.0,10.0,85.0,80.0,90.0,10.0,90.0,85.0,25.0,60.0
55-60,M,S,95.0,95.0,100.0,100.0,75.0,75.0,50.0,15.0,70.0,0.0,20.0,70.0,45.0,80.0,5.0,65.0,70.0,100.0,5.0,85.0,85.0,10.0,50.0
55-60,M,S,90.0,90.0,100.0,95.0,70.0,60.0,50.0,20.0,51.0,0.0,30.0,70.0,5.0,51.0,20.0,80.0,80.0,99.0,20.0,60.0,80.0,20.0,50.0
55-60,M,S,90.0,90.0,100.0,100.0,80.0,50.0,50.0,50.0,65.0,0.0,10.0,60.0,60.0,60.0,10.0,70.0,70.0,99.0,50.0,80.0,80.0,10.0,60.0
55-60,M,S,90.0,85.0,100.0,100.0,75.0,85.0,50.0,70.0,70.0,0.0,10.0,75.0,30.0,75.0,10.0,70.0,35.0,100.0,10.0,50.0,85.0,10.0,50.0
55-60,M,S,100.0,99.0,100.0,100.0,100.0,50.0,50.0,78.0,96.0,15.0,33.0,41.0,35.0,63.0,1.0,78.0,54.0,100.0,0.0,50.0,39.0,64.0,45.0
55-60,M,S,92.0,91.0,100.0,100.0,60.0,80.0,25.0,20.0,51.0,0.0,20.0,80.0,30.0,70.0,5.0,50.0,51.0,95.0,20.0,85.0,85.0,10.0,30.0
55-60,M,S,90.0,80.0,95.0,80.0,50.0,60.0,50.0,20.0,51.0,5.0,30.0,50.0,50.0,60.0,20.0,40.0,60.0,99.0,20.0,70.0,75.0,10.0,30.0
60-65,F,E,95.0,80.0,100.0,95.0,90.0,80.0,50.0,50.0,60.0,0.0,10.0,85.0,50.0,80.0,5.0,75.0,65.0,100.0,30.0,80.0,98.0,10.0,60.0
60-65,F,E,80.0,80.0,100.0,100.0,75.0,80.0,50.0,50.0,51.0,0.0,49.0,75.0,51.0,51.0,49.0,51.0,75.0,100.0,49.0,80.0,80.0,49.0,75.0
60-65,F,E,95.0,85.0,99.0,99.0,45.0,80.0,20.0,20.0,60.0,2.0,20.0,40.0,30.0,65.0,10.0,50.0,55.0,90.0,10.0,80.0,70.0,10.0,40.0
60-65,F,E,98.0,95.0,100.0,85.0,80.0,85.0,50.0,10.0,90.0,0.0,10.0,75.0,25.0,75.0,5.0,95.0,70.0,100.0,10.0,60.0,90.0,5.0,75.0
60-65,F,E,90.0,98.0,99.0,99.0,60.0,80.0,,50.0,60.0,0.0,20.0,60.0,50.0,70.0,1.0,60.0,60.0,90.0,10.0,75.0,90.0,10.0,70.0
60-65,F,E,25.0,70.0,65.0,65.0,60.0,90.0,95.0,40.0,35.0,40.0,35.0,80.0,80.0,90.0,30.0,20.0,45.0,15.0,50.0,75.0,5.0,5.0,20.0
60-65,F,E,85.0,85.0,95.0,90.0,70.0,75.0,35.0,30.0,55.0,0.0,15.0,70.0,55.0,70.0,15.0,80.0,65.0,95.0,15.0,80.0,80.0,20.0,60.0
60-65,F,E,55.0,90.0,90.0,90.0,51.0,60.0,50.0,50.0,55.0,10.0,25.0,80.0,55.0,75.0,15.0,80.0,60.0,95.0,20.0,80.0,75.0,10.0,50.0
60-65,F,E,90.0,90.0,98.0,95.0,70.0,65.0,50.0,25.0,80.0,1.0,10.0,65.0,80.0,75.0,15.0,80.0,78.0,98.0,90.0,75.0,85.0,25.0,40.0
60-65,F,E,85.0,85.0,100.0,90.0,65.0,75.0,25.0,40.0,65.0,0.0,15.0,75.0,40.0,65.0,15.0,45.0,35.0,95.0,15.0,75.0,85.0,15.0,40.0
60-65,F,E,95.0,95.0,100.0,100.0,70.0,80.0,50.0,55.0,80.0,0.0,25.0,75.0,66.0,90.0,5.0,80.0,90.0,99.0,5.0,80.0,95.0,5.0,33.0
60-65,F,S,80.0,80.0,90.0,90.0,75.0,75.0,50.0,50.0,60.0,20.0,45.0,60.0,50.0,50.0,25.0,33.0,55.0,80.0,20.0,60.0,75.0,25.0,33.0
60-65,M,E,90.0,80.0,100.0,55.0,55.0,65.0,50.0,25.0,52.0,0.0,48.0,52.0,40.0,55.0,20.0,55.0,60.0,90.0,25.0,55.0,75.0,25.0,55.0
60-65,M,E,99.0,99.0,100.0,100.0,66.0,75.0,50.0,25.0,75.0,0.0,10.0,50.0,50.0,90.0,3.0,75.0,75.0,100.0,10.0,90.0,90.0,10.0,25.0
60-65,M,E,80.0,90.0,85.0,85.0,60.0,70.0,40.0,40.0,60.0,5.0,15.0,63.0,55.0,70.0,15.0,35.0,40.0,95.0,20.0,70.0,80.0,35.0,65.0
60-65,M,E,95.0,95.0,100.0,85.0,60.0,75.0,50.0,15.0,55.0,0.0,10.0,35.0,15.0,70.0,5.0,60.0,60.0,95.0,10.0,65.0,90.0,10.0,15.0
60-65,M,E,95.0,98.0,100.0,90.0,85.0,80.0,50.0,40.0,90.0,0.0,10.0,80.0,60.0,70.0,5.0,90.0,70.0,99.0,10.0,90.0,70.0,20.0,30.0
60-65,M,E,90.0,90.0,100.0,100.0,70.0,75.0,50.0,60.0,55.0,100.0,10.0,75.0,50.0,65.0,10.0,60.0,65.0,100.0,30.0,70.0,75.0,5.0,60.0
60-65,M,E,95.0,95.0,99.0,99.0,,70.0,30.0,45.0,70.0,1.0,30.0,70.0,40.0,75.0,10.0,40.0,70.0,95.0,20.0,60.0,80.0,10.0,60.0
60-65,M,E,90.0,95.0,100.0,100.0,80.0,67.0,50.0,51.0,60.0,0.0,25.0,51.0,50.0,75.0,10.0,75.0,85.0,90.0,49.0,66.0,90.0,15.0,60.0
60-65,M,E,90.0,95.0,100.0,98.0,75.0,85.0,50.0,30.0,60.0,0.0,20.0,70.0,40.0,80.0,10.0,55.0,65.0,85.0,15.0,75.0,85.0,5.0,45.0
60-65,M,E,69.0,99.0,100.0,100.0,70.0,75.0,25.0,50.0,60.0,0.0,10.0,75.0,20.0,80.0,5.0,25.0,35.0,95.0,15.0,70.0,90.0,20.0,70.0
60-65,M,E,90.0,85.0,90.0,80.0,70.0,70.0,50.0,60.0,75.0,0.0,20.0,80.0,60.0,70.0,10.0,70.0,75.0,90.0,20.0,60.0,95.0,30.0,65.0
60-65,M,E,85.0,90.0,97.0,90.0,80.0,80.0,50.0,50.0,58.0,3.0,15.0,65.0,50.0,80.0,5.0,70.0,65.0,95.0,40.0,75.0,80.0,10.0,65.0
60-65,M,E,90.0,95.0,99.0,95.0,20.0,40.0,20.0,10.0,55.0,2.0,5.0,30.0,7.0,66.0,10.0,20.0,20.0,98.0,20.0,70.0,55.0,20.0,20.0
60-65,M,E,90.0,90.0,100.0,100.0,70.0,70.0,50.0,10.0,60.0,0.0,10.0,80.0,50.0,80.0,2.0,45.0,40.0,95.0,10.0,60.0,80.0,60.0,70.0
60-65,M,E,95.0,95.0,99.0,95.0,40.0,65.0,50.0,20.0,55.0,2.0,15.0,60.0,25.0,75.0,10.0,35.0,35.0,90.0,20.0,70.0,80.0,15.0,30.0
60-65,M,E,90.0,95.0,95.0,85.0,40.0,55.0,20.0,20.0,55.0,5.0,15.0,25.0,20.0,60.0,15.0,30.0,30.0,90.0,10.0,65.0,90.0,10.0,30.0
60-65,M,E,95.0,95.0,100.0,98.0,80.0,85.0,70.0,65.0,85.0,0.0,15.0,80.0,80.0,75.0,5.0,80.0,85.0,99.0,10.0,85.0,90.0,10.0,75.0
60-65,M,E,95.0,90.0,90.0,80.0,65.0,90.0,30.0,15.0,51.0,5.0,20.0,75.0,20.0,75.0,20.0,40.0,35.0,95.0,10.0,85.0,70.0,30.0,50.0
60-65,M,E,90.0,90.0,100.0,95.0,66.0,80.0,33.0,15.0,60.0,0.0,10.0,70.0,50.0,75.0,10.0,80.0,60.0,99.0,5.0,66.0,80.0,10.0,60.0
60-65,M,E,95.0,95.0,100.0,100.0,30.0,90.0,20.0,10.0,55.0,0.0,1.0,30.0,10.0,80.0,1.0,25.0,,100.0,10.0,80.0,80.0,5.0,60.0
60-65,M,E,90.0,90.0,100.0,95.0,75.0,75.0,50.0,70.0,70.0,0.0,20.0,75.0,60.0,75.0,10.0,75.0,75.0,90.0,25.0,75.0,90.0,10.0,60.0
60-65,M,E,93.0,90.0,99.0,95.0,70.0,75.0,50.0,30.0,60.0,0.0,20.0,65.0,35.0,75.0,10.0,40.0,60.0,95.0,20.0,85.0,80.0,15.0,50.0
60-65,M,E,90.0,90.0,100.0,100.0,60.0,80.0,30.0,60.0,51.0,0.0,5.0,25.0,30.0,60.0,15.0,70.0,75.0,95.0,10.0,80.0,90.0,30.0,40.0
60-65,M,E,95.0,98.0,100.0,100.0,50.0,66.0,30.0,20.0,55.0,0.0,25.0,70.0,40.0,75.0,10.0,40.0,50.0,100.0,20.0,80.0,70.0,10.0,55.0
60-65,M,E,95.0,86.0,98.0,93.0,70.0,75.0,50.0,54.0,64.0,3.0,12.0,70.0,52.0,83.0,9.0,65.0,75.0,98.0,18.0,83.0,74.0,18.0,43.0
60-65,M,E,90.0,90.0,100.0,100.0,67.0,68.0,50.0,50.0,51.0,0.0,25.0,75.0,50.0,85.0,10.0,60.0,74.0,98.0,1.0,80.0,95.0,5.0,68.0
60-65,M,E,95.0,95.0,100.0,99.0,75.0,75.0,55.0,33.0,60.0,0.0,20.0,75.0,50.0,75.0,5.0,75.0,75.0,99.0,33.0,65.0,85.0,20.0,60.0
60-65,M,E,95.0,95.0,100.0,100.0,50.0,60.0,40.0,5.0,55.0,0.0,20.0,60.0,30.0,60.0,2.0,1.0,30.0,90.0,15.0,80.0,85.0,10.0,70.0
60-65,M,E,98.0,99.0,100.0,99.0,65.0,60.0,50.0,40.0,51.0,0.0,5.0,70.0,10.0,70.0,5.0,65.0,85.0,98.0,20.0,60.0,95.0,5.0,55.0
60-65,M,E,75.0,92.0,100.0,90.0,80.0,68.0,50.0,64.0,65.0,0.0,12.0,66.0,10.0,68.0,9.0,69.0,55.0,90.0,5.0,66.0,85.0,7.0,32.0
60-65,M,E,96.0,98.0,100.0,97.0,85.0,85.0,15.0,33.0,60.0,0.0,40.0,67.0,10.0,60.0,3.0,25.0,10.0,99.0,5.0,80.0,90.0,10.0,60.0
60-65,M,E,90.0,90.0,100.0,95.0,90.0,80.0,60.0,30.0,60.0,0.0,10.0,90.0,70.0,90.0,10.0,85.0,90.0,100.0,5.0,90.0,90.0,10.0,60.0
60-65,M,E,94.0,82.0,100.0,96.0,55.0,72.0,50.0,44.0,64.0,0.0,14.0,44.0,39.0,63.0,8.0,34.0,61.0,89.0,22.0,74.0,92.0,32.0,36.0
60-65,M,E,75.0,90.0,100.0,100.0,30.0,51.0,50.0,20.0,51.0,0.0,15.0,50.0,20.0,51.0,10.0,45.0,40.0,100.0,25.0,70.0,75.0,10.0,25.0
60-65,M,E,80.0,80.0,95.0,100.0,60.0,60.0,40.0,51.0,60.0,0.0,40.0,55.0,50.0,60.0,30.0,60.0,70.0,75.0,35.0,60.0,60.0,30.0,45.0
60-65,M,E,85.0,90.0,98.0,95.0,35.0,75.0,40.0,20.0,60.0,5.0,15.0,30.0,25.0,67.0,10.0,33.0,33.0,95.0,20.0,70.0,80.0,25.0,25.0
60-65,M,E,95.0,90.0,100.0,99.0,80.0,70.0,50.0,15.0,55.0,0.0,10.0,75.0,25.0,55.0,5.0,85.0,90.0,99.0,20.0,80.0,90.0,10.0,60.0
60-65,M,E,80.0,90.0,90.0,75.0,75.0,75.0,50.0,40.0,50.0,1.0,10.0,75.0,60.0,80.0,10.0,80.0,80.0,90.0,10.0,75.0,75.0,25.0,50.0
60-65,M,E,80.0,95.0,98.0,90.0,60.0,70.0,45.0,51.0,51.0,2.0,20.0,60.0,30.0,55.0,8.0,60.0,75.0,90.0,20.0,65.0,90.0,15.0,35.0
60-65,M,E,90.0,90.0,100.0,98.0,70.0,95.0,50.0,15.0,75.0,0.0,20.0,80.0,10.0,65.0,5.0,70.0,80.0,75.0,10.0,85.0,85.0,10.0,60.0
60-65,M,E,90.0,80.0,90.0,65.0,60.0,75.0,45.0,50.0,55.0,0.0,2.0,70.0,45.0,60.0,25.0,55.0,50.0,90.0,30.0,70.0,70.0,30.0,55.0
60-65,M,E,95.0,99.0,100.0,100.0,75.0,90.0,50.0,,51.0,0.0,20.0,80.0,50.0,51.0,10.0,60.0,90.0,90.0,10.0,65.0,90.0,5.0,25.0
60-65,M,E,96.0,90.0,100.0,100.0,75.0,90.0,50.0,10.0,55.0,0.0,20.0,45.0,5.0,75.0,2.0,15.0,50.0,100.0,2.0,75.0,80.0,5.0,80.0
60-65,M,E,95.0,90.0,,90.0,,70.0,50.0,50.0,60.0,1.0,20.0,65.0,40.0,75.0,,65.0,60.0,95.0,20.0,80.0,80.0,20.0,65.0
60-65,M,E,90.0,70.0,100.0,85.0,40.0,75.0,50.0,50.0,60.0,0.0,20.0,40.0,30.0,60.0,15.0,55.0,80.0,85.0,25.0,65.0,75.0,15.0,35.0
60-65,M,E,95.0,90.0,100.0,100.0,70.0,70.0,50.0,60.0,75.0,100.0,10.0,75.0,60.0,80.0,20.0,75.0,40.0,100.0,10.0,75.0,70.0,10.0,60.0
60-65,M,E,80.0,80.0,100.0,100.0,75.0,65.0,50.0,50.0,60.0,0.0,25.0,75.0,50.0,75.0,20.0,75.0,90.0,99.0,25.0,75.0,90.0,20.0,60.0
60-65,M,E,90.0,95.0,100.0,90.0,65.0,60.0,30.0,10.0,60.0,0.0,25.0,65.0,15.0,65.0,5.0,30.0,30.0,95.0,10.0,75.0,80.0,5.0,40.0
60-65,M,S,99.0,95.0,100.0,100.0,66.0,70.0,50.0,25.0,51.0,0.0,15.0,75.0,55.0,70.0,10.0,60.0,75.0,90.0,15.0,90.0,85.0,5.0,40.0
60-65,M,S,95.0,95.0,100.0,99.0,75.0,80.0,50.0,40.0,55.0,0.0,10.0,75.0,50.0,70.0,5.0,20.0,60.0,90.0,20.0,85.0,75.0,15.0,50.0
60-65,M,S,95.0,95.0,100.0,99.0,75.0,80.0,50.0,40.0,55.0,0.0,10.0,75.0,50.0,70.0,5.0,20.0,60.0,90.0,20.0,85.0,75.0,15.0,50.0
60-65,M,S,90.0,60.0,80.0,70.0,65.0,50.0,30.0,25.0,60.0,2.0,25.0,60.0,30.0,30.0,10.0,30.0,5.0,90.0,10.0,80.0,50.0,10.0,20.0
60-65,M,S,98.0,98.0,100.0,100.0,55.0,70.0,40.0,30.0,53.0,0.0,10.0,60.0,15.0,65.0,3.0,45.0,70.0,99.0,5.0,80.0,85.0,4.0,65.0
60-65,M,S,75.0,75.0,90.0,55.0,5.0,33.0,33.0,5.0,51.0,5.0,1.0,25.0,20.0,20.0,1.0,55.0,33.0,75.0,7.0,51.0,51.0,1.0,15.0
60-65,M,S,95.0,98.0,100.0,98.0,75.0,75.0,55.0,55.0,55.0,0.0,15.0,67.0,55.0,66.0,20.0,75.0,75.0,,20.0,66.0,75.0,15.0,55.0
60-65,M,S,85.0,85.0,100.0,100.0,55.0,75.0,50.0,3.0,51.0,100.0,5.0,35.0,20.0,80.0,5.0,40.0,25.0,90.0,7.0,55.0,66.0,7.0,25.0
60-65,M,S,97.0,97.0,100.0,100.0,80.0,60.0,55.0,52.0,51.0,0.0,33.0,66.0,52.0,52.0,2.0,55.0,57.0,90.0,0.0,88.0,88.0,10.0,60.0
60-65,M,S,90.0,98.0,100.0,99.0,66.0,70.0,35.0,30.0,60.0,0.0,25.0,90.0,35.0,40.0,20.0,45.0,75.0,95.0,10.0,65.0,80.0,20.0,45.0
<20,F,E,90.0,95.0,100.0,100.0,60.0,70.0,45.0,20.0,51.0,0.0,10.0,60.0,30.0,70.0,3.0,20.0,30.0,90.0,10.0,60.0,80.0,5.0,30.0
<20,F,E,90.0,95.0,99.0,99.0,95.0,80.0,50.0,45.0,75.0,1.0,20.0,90.0,45.0,75.0,5.0,75.0,95.0,100.0,20.0,75.0,85.0,15.0,60.0
<20,F,E,90.0,50.0,100.0,80.0,75.0,50.0,50.0,10.0,60.0,0.0,25.0,70.0,5.0,60.0,1.0,70.0,75.0,100.0,1.0,70.0,90.0,5.0,50.0
<20,F,E,95.0,98.0,100.0,100.0,80.0,80.0,50.0,75.0,60.0,0.0,30.0,75.0,95.0,80.0,15.0,85.0,90.0,100.0,20.0,40.0,90.0,25.0,45.0
<20,F,E,80.0,91.0,100.0,100.0,82.0,75.0,50.0,65.0,51.0,0.0,12.0,60.0,70.0,73.0,10.0,65.0,80.0,95.0,39.0,81.0,70.0,30.0,55.0
<20,F,E,15.0,10.0,13.0,19.0,23.0,6.0,9.0,7.0,2.0,8.0,3.0,4.0,11.0,12.0,17.0,12.0,22.0,20.0,18.0,14.0,5.0,21.0,16.0
<20,F,E,97.0,95.0,90.0,94.0,78.0,75.0,50.0,45.0,60.0,1.0,15.0,70.0,50.0,70.0,10.0,85.0,98.0,100.0,25.0,78.0,80.0,20.0,45.0
<20,F,E,85.0,55.0,90.0,87.0,75.0,70.0,45.0,35.0,45.0,5.0,20.0,60.0,55.0,85.0,15.0,70.0,82.0,98.0,10.0,70.0,65.0,25.0,50.0
<20,F,E,88.0,96.0,,100.0,64.0,75.0,45.0,70.0,30.0,0.0,15.0,50.0,80.0,80.0,20.0,75.0,85.0,90.0,,80.0,95.0,25.0,45.0
<20,F,E,95.0,93.0,100.0,98.0,68.0,75.0,50.0,35.0,55.0,1.0,18.0,75.0,28.0,90.0,5.0,65.0,68.0,100.0,12.0,85.0,88.0,15.0,50.0
<20,F,S,,,100.0,,,,,,,0.0,,,,,,,,100.0,,,,,
<20,F,S,85.0,95.0,100.0,90.0,69.0,60.0,50.0,55.0,70.0,0.0,30.0,65.0,50.0,60.0,10.0,60.0,65.0,85.0,20.0,75.0,75.0,35.0,55.0
<20,F,S,98.0,99.0,100.0,99.0,85.0,65.0,50.0,5.0,55.0,0.0,15.0,60.0,50.0,90.0,1.0,0.0,2.0,5.0,5.0,80.0,95.0,1.0,78.0
<20,F,S,90.0,70.0,100.0,70.0,60.0,80.0,50.0,50.0,60.0,0.0,20.0,80.0,70.0,80.0,10.0,85.0,65.0,100.0,10.0,45.0,80.0,20.0,65.0
<20,F,S,80.0,66.0,100.0,99.0,71.0,60.0,50.0,50.0,58.0,0.0,22.0,85.0,52.0,53.0,30.0,64.0,75.0,97.0,36.0,57.0,95.0,15.0,51.0
<20,M,E,80.0,90.0,99.0,85.0,80.0,66.0,50.0,60.0,55.0,0.0,33.0,80.0,30.0,75.0,10.0,55.0,66.0,100.0,33.0,70.0,90.0,25.0,35.0
<20,M,E,95.0,99.0,100.0,95.0,65.0,80.0,40.0,15.0,60.0,0.0,10.0,40.0,50.0,90.0,10.0,20.0,85.0,99.0,15.0,70.0,90.0,25.0,70.0
<20,M,E,85.0,95.0,100.0,95.0,75.0,70.0,40.0,40.0,60.0,0.0,15.0,70.0,30.0,65.0,5.0,55.0,85.0,99.0,20.0,75.0,85.0,10.0,55.0
<20,M,E,85.0,50.0,90.0,80.0,70.0,60.0,25.0,40.0,55.0,1.0,20.0,60.0,25.0,80.0,10.0,40.0,80.0,95.0,15.0,60.0,75.0,20.0,35.0
<20,M,E,99.0,99.0,100.0,100.0,60.0,70.0,30.0,5.0,51.0,0.0,10.0,75.0,5.0,70.0,2.0,1.0,10.0,98.0,25.0,95.0,95.0,15.0,20.0
<20,M,E,95.0,97.0,100.0,100.0,85.0,80.0,50.0,50.0,60.0,0.0,15.0,75.0,50.0,80.0,5.0,70.0,80.0,100.0,20.0,90.0,90.0,10.0,65.0
<20,M,E,98.0,95.0,98.0,95.0,70.0,70.0,30.0,25.0,60.0,2.0,30.0,50.0,25.0,75.0,10.0,40.0,35.0,95.0,15.0,70.0,80.0,25.0,50.0
<20,M,E,,,10.0,,,,,,,,,,,,,,,,,,,,
<20,M,E,95.0,80.0,98.0,90.0,50.0,70.0,45.0,30.0,65.0,0.0,20.0,60.0,25.0,75.0,5.0,15.0,20.0,99.0,10.0,65.0,65.0,10.0,35.0
<20,M,E,90.0,90.0,100.0,100.0,60.0,60.0,20.0,20.0,51.0,0.0,25.0,60.0,30.0,70.0,10.0,50.0,50.0,95.0,20.0,75.0,80.0,25.0,50.0
<20,M,E,96.0,95.0,100.0,70.0,60.0,70.0,50.0,40.0,55.0,0.0,30.0,65.0,40.0,75.0,10.0,70.0,80.0,98.0,30.0,51.0,84.0,16.0,45.0
<20,M,E,95.0,90.0,100.0,100.0,65.0,70.0,50.0,60.0,60.0,0.0,10.0,65.0,40.0,60.0,25.0,70.0,85.0,90.0,20.0,75.0,80.0,25.0,55.0
<20,M,E,95.0,80.0,100.0,95.0,83.0,80.0,50.0,50.0,60.0,0.0,25.0,75.0,50.0,75.0,2.0,91.0,99.0,100.0,30.0,70.0,90.0,3.0,56.0
<20,M,E,97.0,99.0,100.0,95.0,78.0,78.0,50.0,65.0,51.0,0.0,15.0,80.0,50.0,90.0,23.0,40.0,75.0,95.0,20.0,85.0,90.0,25.0,50.0
<20,M,E,90.0,95.0,100.0,100.0,80.0,70.0,50.0,55.0,55.0,0.0,15.0,60.0,65.0,75.0,10.0,70.0,85.0,95.0,20.0,70.0,85.0,16.0,50.0
<20,M,E,99.0,99.0,99.0,60.0,75.0,50.0,50.0,65.0,50.0,,0.0,80.0,50.0,50.0,0.0,70.0,80.0,99.0,10.0,75.0,95.0,20.0,70.0
<20,M,E,85.0,85.0,100.0,100.0,80.0,80.0,50.0,49.0,60.0,0.0,20.0,75.0,40.0,85.0,15.0,70.0,70.0,100.0,15.0,80.0,90.0,15.0,50.0
<20,M,E,90.0,95.0,100.0,100.0,80.0,70.0,50.0,40.0,60.0,0.0,20.0,80.0,20.0,70.0,15.0,75.0,85.0,99.0,10.0,70.0,85.0,30.0,60.0
<20,M,E,96.0,82.0,100.0,90.0,62.0,80.0,18.0,14.0,55.0,0.0,16.0,74.0,25.0,88.0,10.0,26.0,38.0,97.0,9.0,59.0,78.0,14.0,47.0
<20,M,E,95.0,95.0,99.0,99.0,70.0,70.0,50.0,30.0,60.0,1.0,30.0,60.0,50.0,70.0,10.0,20.0,40.0,99.0,25.0,60.0,80.0,15.0,60.0
<20,M,E,90.0,80.0,100.0,90.0,70.0,80.0,50.0,30.0,60.0,5.0,20.0,80.0,50.0,80.0,10.0,60.0,70.0,100.0,20.0,80.0,90.0,10.0,60.0
<20,M,E,95.0,95.0,100.0,100.0,75.0,75.0,50.0,10.0,75.0,0.0,10.0,90.0,50.0,75.0,5.0,10.0,10.0,90.0,25.0,75.0,90.0,10.0,50.0
<20,M,E,97.0,95.0,100.0,100.0,75.0,75.0,50.0,25.0,60.0,0.0,25.0,60.0,25.0,67.0,5.0,30.0,45.0,98.0,20.0,67.0,80.0,15.0,50.0
<20,M,E,99.0,95.0,100.0,100.0,80.0,70.0,50.0,15.0,51.0,0.0,3.0,60.0,30.0,60.0,1.0,5.0,20.0,90.0,10.0,75.0,75.0,15.0,50.0
<20,M,E,99.0,99.0,100.0,100.0,60.0,75.0,50.0,40.0,60.0,0.0,20.0,80.0,50.0,70.0,5.0,20.0,80.0,99.0,30.0,70.0,75.0,25.0,50.0
